id,name,type,out_strength,in_strength,betweenness
T.V. c.1964-1965,T.V. c.1964-1965,mentioned_only,0,1,0.0
Adam Smith,Adam Smith,mentioned_only,0,2,3.089850283079577e-05
Allan Marshall,Allan Marshall,mentioned_only,0,1,0.0
Bruce Dawe,Bruce Dawe,mentioned_only,0,6,0.0008223807525497591
Cedric Emmanuel,Cedric Emmanuel,mentioned_only,0,1,0.0
Colin Thiele,Colin Thiele,mentioned_only,0,4,0.0018400505268641204
Edel Wignell,Edel Wignell,mentioned_only,0,2,0.000674282179812578
Eleanor Spence,Eleanor Spence,mentioned_only,0,2,9.114030503692276e-05
Gillian Bennett,Gillian Bennett,mentioned_only,0,1,0.0
Hugh Lunn,Hugh Lunn,mentioned_only,0,1,0.0
Lilith Norman,Lilith Norman,mentioned_only,0,1,0.0
Ron Edwards,Ron Edwards,mentioned_only,0,4,0.0005259732782800695
Talking Book Library,Talking Book Library,mentioned_only,0,1,0.0
Walter McVitty,Walter McVitty,mentioned_only,0,1,0.0
William Neville,William Neville,mentioned_only,0,1,0.0
Barry Jones,Barry Jones,mentioned_only,0,4,0.0007764003132067431
Cyril E. Goode,Cyril E. Goode,mentioned_only,0,1,0.0
Edgar Penzig,Edgar Penzig,mentioned_only,0,1,0.0
F. Bert Vickers,F. Bert Vickers,mentioned_only,0,1,0.0
Gary Shearston,Gary Shearston,mentioned_only,0,1,0.0
Gwenda Davey,Gwenda Davey,mentioned_only,0,1,0.0
John Ryan,John Ryan,mentioned_only,0,1,0.0
Len Fox,Len Fox,mentioned_only,0,1,0.0
Mona Brand,Mona Brand,mentioned_only,0,2,0.0003702962097988547
William Fielding,William Fielding,mentioned_only,0,1,0.0
William Llewellyn Fearn,William Llewellyn Fearn,mentioned_only,0,1,0.0
Bob Douglas AO,Bob Douglas AO,mentioned_only,0,1,0.0
Robert Douglas AO,Robert Douglas AO,mentioned_only,0,1,0.0
Anne Brooksbank,Anne Brooksbank,mentioned_only,0,1,0.0
Ben Chifley,Ben Chifley,mentioned_only,0,2,0.00016217039868736283
Bob Carr,Bob Carr,mentioned_only,0,1,0.0
Elsie Ellis,Elsie Ellis,mentioned_only,0,1,0.0
Fatty Finn,Fatty Finn,mentioned_only,0,1,0.0
Kim Beazley,Kim Beazley,mentioned_only,0,3,0.0008113890643284118
Literary Awards,Literary Awards,mentioned_only,0,3,0.0009693479969479491
MS Acc00.035,MS Acc00.035,mentioned_only,0,1,0.0
Michael Boddy,Michael Boddy,mentioned_only,0,3,0.00038041376336518044
Robert James Keith Ellis,Robert James Keith Ellis,mentioned_only,0,1,0.0
Robin McLachlan,Robin McLachlan,mentioned_only,0,1,0.0
Norman Booth,Norman Booth,mentioned_only,0,1,0.0
Brenda Mary Niall,Brenda Mary Niall,mentioned_only,0,1,0.0
Ethel Turner,Ethel Turner,mentioned_only,0,2,0.00010158084451671998
Georgina McCrae,Georgina McCrae,mentioned_only,0,1,0.0
Graham Pollard,Graham Pollard,mentioned_only,0,1,0.0
Judy Cassab,Judy Cassab,mentioned_only,0,2,0.00014456333377440105
Luciano Tombini,Luciano Tombini,mentioned_only,0,1,0.0
Mary Grant Bruce,Mary Grant Bruce,mentioned_only,0,1,0.0
Nance Donkin,Nance Donkin,mentioned_only,0,1,0.0
Ruth Park,Ruth Park,mentioned_only,0,2,0.00010158084451671998
Simon French,Simon French,mentioned_only,0,1,0.0
Terry O'Neill,Terry O'Neill,mentioned_only,0,4,0.0006267318656453098
Yvonne Boyd,Yvonne Boyd,mentioned_only,0,1,0.0
Elizabeth Jolley,Elizabeth Jolley,mentioned_only,0,7,0.006769387985527864
Brian Francis Kiernan,Brian Francis Kiernan,mentioned_only,0,1,0.0
Brian Kiernan,Brian Kiernan,mentioned_only,0,3,0.00014090842415629911
Jim Davidson,Jim Davidson,mentioned_only,0,1,0.0
Michael Wilding,Michael Wilding,mentioned_only,0,7,0.0029126573512704194
Suzanne Kiernan,Suzanne Kiernan,mentioned_only,0,1,0.0
Donald Cleland,Donald Cleland,mentioned_only,0,2,8.972117472800701e-07
Dudley Glastonbury,Dudley Glastonbury,mentioned_only,0,1,0.0
Joined Papua,Joined Papua,mentioned_only,0,1,0.0
Bruce Harry Bennett,Bruce Harry Bennett,mentioned_only,0,2,0.0
Clive James,Clive James,mentioned_only,0,2,0.0
Gavin Ewart,Gavin Ewart,mentioned_only,0,2,0.0
Jill Neville,Jill Neville,mentioned_only,0,2,0.0
William Trevor,William Trevor,mentioned_only,0,2,0.00022554839952515184
Lyn Harwood,Lyn Harwood,mentioned_only,0,1,0.0
John George Richardson,John George Richardson,mentioned_only,0,1,0.0
Margaret Capon,Margaret Capon,mentioned_only,0,1,0.0
Bryan A Keon-Cohen AM QC,Bryan A Keon-Cohen AM QC,mentioned_only,0,1,0.0
Bryan Andrew Keon-Cohen,Bryan Andrew Keon-Cohen,mentioned_only,0,1,0.0
Bryan Keon-Cohen,Bryan Keon-Cohen,mentioned_only,0,2,0.0
Garry David,Garry David,mentioned_only,0,1,0.0
Save Albert Park,Save Albert Park,mentioned_only,0,1,0.0
Stolen Generation,Stolen Generation,mentioned_only,0,1,0.0
Raymond Cattell,Raymond Cattell,mentioned_only,0,1,0.0
Cynthia Blanche,Cynthia Blanche,mentioned_only,0,1,0.0
Jean-François Vernay,Jean-François Vernay,mentioned_only,0,1,0.0
Larry McMurtry,Larry McMurtry,mentioned_only,0,1,0.0
Neil Davis,Neil Davis,mentioned_only,0,1,0.0
Peter Weir,Peter Weir,mentioned_only,0,1,0.0
Sophie Masson,Sophie Masson,mentioned_only,0,1,0.0
Vivian Smith,Vivian Smith,mentioned_only,0,4,0.0003090087489502338
William Hartmann,William Hartmann,mentioned_only,0,1,0.0
A.B. Paterson for Angus & Robertson,A.B. Paterson for Angus & Robertson,mentioned_only,0,1,0.0
Alex Chisholm,Alex Chisholm,mentioned_only,0,1,0.0
C.J. Dennis,C.J. Dennis,mentioned_only,0,2,3.5280732658002715e-05
C.J. Dennis',C.J. Dennis',mentioned_only,0,1,0.0
Digger Smith,Digger Smith,mentioned_only,0,2,0.0
Ginger Mick,Ginger Mick,mentioned_only,0,2,0.0
Hal Gye,Hal Gye,mentioned_only,0,4,3.342460242211267e-05
Hal Waugh,Hal Waugh,mentioned_only,0,2,0.0
Harold Frederick Neville Gye,Harold Frederick Neville Gye,mentioned_only,0,1,0.0
Harry Floyd Chaplin,Harry Floyd Chaplin,mentioned_only,0,1,0.0
John Masefield,John Masefield,mentioned_only,0,1,0.0
Limpy Ben,Limpy Ben,mentioned_only,0,1,0.0
Michael James Dennis,Michael James Dennis,mentioned_only,0,2,0.0
Olive Dennis,Olive Dennis,mentioned_only,0,1,0.0
Olive Harriet,Olive Harriet,mentioned_only,0,2,0.0
Will Ogilvie,Will Ogilvie,mentioned_only,0,2,1.7352227561860715e-05
Barry Everingham,Barry Everingham,mentioned_only,0,1,0.0
James F. Cope,James F. Cope,mentioned_only,0,1,0.0
MS Acc05.214,MS Acc05.214,mentioned_only,0,1,0.0
Tom Uren,Tom Uren,mentioned_only,0,1,0.0
Charles Patrick FitzGerald,Charles Patrick FitzGerald,mentioned_only,0,1,0.0
Empress Wu,Empress Wu,mentioned_only,0,1,0.0
H. Sauer,H. Sauer,mentioned_only,0,1,0.0
Clifford Dalton,Clifford Dalton,mentioned_only,0,1,0.0
Austin Chamberlain,Austin Chamberlain,mentioned_only,0,1,0.0
Charles Osgood,Charles Osgood,mentioned_only,0,1,0.0
Charles Talbut Onions,Charles Talbut Onions,mentioned_only,0,1,0.0
Dorothy Sayers,Dorothy Sayers,mentioned_only,0,1,0.0
G. B. Shaw,G. B. Shaw,mentioned_only,0,2,0.0023572743306871707
John Galsworthy,John Galsworthy,mentioned_only,0,1,0.0
Ruyard Kipling,Ruyard Kipling,mentioned_only,0,1,0.0
William Davis,William Davis,mentioned_only,0,1,0.0
Flaxton Mill House Pty Ltd,Flaxton Mill House Pty Ltd,mentioned_only,0,1,0.0
Gordon Chalk,Gordon Chalk,mentioned_only,0,1,0.0
J.R. Nethercote,J.R. Nethercote,mentioned_only,0,1,0.0
Noni Hazlehurst,Noni Hazlehurst,mentioned_only,0,1,0.0
Queensland Electoral,Queensland Electoral,mentioned_only,0,1,0.0
Frank Morehouse,Frank Morehouse,mentioned_only,0,1,0.0
Carol Jerrems',Carol Jerrems',mentioned_only,0,1,0.0
Jerry Moonshine,Jerry Moonshine,mentioned_only,0,1,0.0
Jon Conte,Jon Conte,mentioned_only,0,1,0.0
Lorac Smerrej,Lorac Smerrej,mentioned_only,0,1,0.0
Micky Spillane,Micky Spillane,mentioned_only,0,1,0.0
Peter Leiss,Peter Leiss,mentioned_only,0,1,0.0
Arthur Barratta,Arthur Barratta,mentioned_only,0,1,0.0
Elizabeth Mary Deagan,Elizabeth Mary Deagan,mentioned_only,0,1,0.0
Eva Byrne,Eva Byrne,mentioned_only,0,1,0.0
L. Davis,L. Davis,mentioned_only,0,1,0.0
Narelle Carey,Narelle Carey,mentioned_only,0,1,0.0
Pam Ledden,Pam Ledden,mentioned_only,0,1,0.0
Pearlie McNeil,Pearlie McNeil,mentioned_only,0,1,0.0
Rosemary Wighton,Rosemary Wighton,mentioned_only,0,2,0.00021252283276579725
Beverley Farmer,Beverley Farmer,mentioned_only,0,2,8.400054761073445e-05
Dick Watkins,Dick Watkins,mentioned_only,0,1,0.0
Giles Hugo,Giles Hugo,mentioned_only,0,1,0.0
Kate Jennings,Kate Jennings,mentioned_only,0,1,0.0
Matthew Kneale,Matthew Kneale,mentioned_only,0,1,0.0
Nicholas Shakespeare,Nicholas Shakespeare,mentioned_only,0,2,0.00010019421245097009
Richard Flanagan,Richard Flanagan,mentioned_only,0,1,0.0
Ronald Wright,Ronald Wright,mentioned_only,0,1,0.0
Catherine Spence,Catherine Spence,mentioned_only,0,1,0.0
Hugh Victor,Hugh Victor,mentioned_only,0,1,0.0
Edward Ashworth,Edward Ashworth,mentioned_only,0,1,0.0
A.S.H. Weigall,A.S.H. Weigall,mentioned_only,0,1,0.0
Colin Caldwell,Colin Caldwell,mentioned_only,0,1,0.0
Daryl Lindsay,Daryl Lindsay,mentioned_only,0,5,0.0014016805744494596
Emma a'Beckett,Emma a'Beckett,mentioned_only,0,1,0.0
Joseph Brown,Joseph Brown,mentioned_only,0,1,0.0
Joseph Burke,Joseph Burke,mentioned_only,0,1,0.0
Kenneth Clark,Kenneth Clark,mentioned_only,0,1,0.0
Marian Pollak,Marian Pollak,mentioned_only,0,1,0.0
Pat Jarrett,Pat Jarrett,mentioned_only,0,1,0.0
T.G. Tucker,T.G. Tucker,mentioned_only,0,1,0.0
Bruce of Melbourne,Bruce of Melbourne,mentioned_only,0,1,0.0
John Munro Bruce,John Munro Bruce,mentioned_only,0,1,0.0
Lord Bruce,Lord Bruce,mentioned_only,0,1,0.0
NLA MS 4637,NLA MS 4637,mentioned_only,0,1,0.0
Charles Haynes,Charles Haynes,mentioned_only,0,1,0.0
John Mills,John Mills,mentioned_only,0,1,0.0
NLA MS 8144,NLA MS 8144,mentioned_only,0,1,0.0
Ben Nicker,Ben Nicker,mentioned_only,0,1,0.0
Gary Kinnane,Gary Kinnane,mentioned_only,0,1,0.0
Ray Crooke,Ray Crooke,mentioned_only,0,1,0.0
Foong Ling Kong,Foong Ling Kong,mentioned_only,0,1,0.0
Glenn Wightman,Glenn Wightman,mentioned_only,0,1,0.0
Rowland Holmes,Rowland Holmes,mentioned_only,0,1,0.0
Andrew Moors,Andrew Moors,mentioned_only,0,1,0.0
Bob Nangalala,Bob Nangalala,mentioned_only,0,1,0.0
Cheryl Ann Creatrix,Cheryl Ann Creatrix,mentioned_only,0,1,0.0
Chris Edwards,Chris Edwards,mentioned_only,0,1,0.0
Chris Males,Chris Males,mentioned_only,0,1,0.0
Daniel Arthur,Daniel Arthur,mentioned_only,0,1,0.0
David Gulpilil,David Gulpilil,mentioned_only,0,1,0.0
Dennis Gallagher,Dennis Gallagher,mentioned_only,0,1,0.0
Dennis Oliver,Dennis Oliver,mentioned_only,0,1,0.0
Dorothy Porter,Dorothy Porter,mentioned_only,0,3,0.00012947700791312875
Edward Kaplan,Edward Kaplan,mentioned_only,0,1,0.0
Frank Baarda,Frank Baarda,mentioned_only,0,1,0.0
George Alexander,George Alexander,mentioned_only,0,1,0.0
Geraldine Searles,Geraldine Searles,mentioned_only,0,1,0.0
Greg Kirk,Greg Kirk,mentioned_only,0,1,0.0
Jane Abbey,Jane Abbey,mentioned_only,0,1,0.0
Kate Lilly,Kate Lilly,mentioned_only,0,1,0.0
MS Acc10.157,MS Acc10.157,mentioned_only,0,1,0.0
MS Acc10.178,MS Acc10.178,mentioned_only,0,1,0.0
Mark William Wilson,Mark William Wilson,mentioned_only,0,1,0.0
Peter Rosson,Peter Rosson,mentioned_only,0,1,0.0
Peter Scheldahl,Peter Scheldahl,mentioned_only,0,1,0.0
Phil Collier,Phil Collier,mentioned_only,0,1,0.0
Prism Books,Prism Books,mentioned_only,0,1,0.0
Robert Creeley,Robert Creeley,mentioned_only,0,1,0.0
Robert Duncan,Robert Duncan,mentioned_only,0,1,0.0
Mary Wood,Mary Wood,mentioned_only,0,1,0.0
Bruce Beaver,Bruce Beaver,mentioned_only,0,10,0.0023229337564342808
Cilla McQueen,Cilla McQueen,mentioned_only,0,1,0.0
Cornelius Vleeskens,Cornelius Vleeskens,mentioned_only,0,1,0.0
Dianne Bates,Dianne Bates,mentioned_only,0,1,0.0
Eric Beach,Eric Beach,mentioned_only,0,1,0.0
James Burns,James Burns,mentioned_only,0,1,0.0
Jean Kent,Jean Kent,mentioned_only,0,1,0.0
Jenni Mitchell,Jenni Mitchell,mentioned_only,0,1,0.0
Jennifer Maiden,Jennifer Maiden,mentioned_only,0,1,0.0
Jenny Boult,Jenny Boult,mentioned_only,0,1,0.0
Larry Buttrose,Larry Buttrose,mentioned_only,0,1,0.0
Lyndon Walker,Lyndon Walker,mentioned_only,0,1,0.0
Rosemary Nissen,Rosemary Nissen,mentioned_only,0,2,4.95505081904716e-05
Rosemary Porter,Rosemary Porter,mentioned_only,0,1,0.0
Susan Hampton,Susan Hampton,mentioned_only,0,1,0.0
Tom Shapcott,Tom Shapcott,mentioned_only,0,8,0.0012077565858334936
Chris Wallace-Crabbe,Chris Wallace-Crabbe,mentioned_only,0,9,0.0027115348145425266
Christine Williams,Christine Williams,mentioned_only,0,2,3.774874790651284e-05
Jiddu Krishnamurti,Jiddu Krishnamurti,mentioned_only,0,1,0.0
Kate Stead,Kate Stead,mentioned_only,0,1,0.0
Marcus Einfeld,Marcus Einfeld,mentioned_only,0,1,0.0
Michael Kirby,Michael Kirby,mentioned_only,0,2,0.0002896904393749279
Norman Swan,Norman Swan,mentioned_only,0,1,0.0
Robyn Williams,Robyn Williams,mentioned_only,0,2,0.0005575232330335472
Ted Whitten Jr,Ted Whitten Jr,mentioned_only,0,1,0.0
Bill Blake,Bill Blake,mentioned_only,0,3,0.0
C.E. Blake,C.E. Blake,mentioned_only,0,1,0.0
Christina Ellen Stead,Christina Ellen Stead,mentioned_only,0,4,0.0
Cyrilly Abels,Cyrilly Abels,mentioned_only,0,1,0.0
Dal Stiven,Dal Stiven,mentioned_only,0,1,0.0
David Darwin Stead,David Darwin Stead,mentioned_only,0,1,0.0
David Stead,David Stead,mentioned_only,0,5,0.0
Edith Anderson,Edith Anderson,mentioned_only,0,1,0.0
Edith Handelsman,Edith Handelsman,mentioned_only,0,1,0.0
Elaine Kraf,Elaine Kraf,mentioned_only,0,1,0.0
George Baxt,George Baxt,mentioned_only,0,1,0.0
Gilbert Stead,Gilbert Stead,mentioned_only,0,1,0.0
Gwen Walker-Smith,Gwen Walker-Smith,mentioned_only,0,2,0.0
Hortense Calisher,Hortense Calisher,mentioned_only,0,1,0.0
Joan Daves,Joan Daves,mentioned_only,0,1,0.0
John Bright,John Bright,mentioned_only,0,1,0.0
Jorge Ibarguengoitia,Jorge Ibarguengoitia,mentioned_only,0,1,0.0
Laurence Pollinger,Laurence Pollinger,mentioned_only,0,2,0.0
Laurie Hergenhan,Laurie Hergenhan,mentioned_only,0,2,2.3085228194823233e-05
Literary Award Medal,Literary Award Medal,mentioned_only,0,1,0.0
M.H. Austin,M.H. Austin,mentioned_only,0,1,0.0
MS Acc08.157,MS Acc08.157,mentioned_only,0,2,0.0
Margaret Hanks,Margaret Hanks,mentioned_only,0,1,0.0
Mary Lord,Mary Lord,mentioned_only,0,1,0.0
Mary Sarton,Mary Sarton,mentioned_only,0,1,0.0
Max Schroeder,Max Schroeder,mentioned_only,0,1,0.0
Mrs Ellen Harper,Mrs Ellen Harper,mentioned_only,0,1,0.0
NLA MS 7666,NLA MS 7666,mentioned_only,0,1,0.0
Nellie Molyneux,Nellie Molyneux,mentioned_only,0,1,0.0
Norman Rosten,Norman Rosten,mentioned_only,0,1,0.0
Patrick White Award,Patrick White Award,mentioned_only,0,4,0.0
Pauline Nestor,Pauline Nestor,mentioned_only,0,1,0.0
Percia Stead,Percia Stead,mentioned_only,0,1,0.0
Philip Harvey,Philip Harvey,mentioned_only,0,1,0.0
Richard Walsh,Richard Walsh,mentioned_only,0,6,0.001942165479942429
Rodney Wetherell,Rodney Wetherell,mentioned_only,0,1,0.0
Ron Geering,Ron Geering,mentioned_only,0,3,4.394624997209683e-06
Rosemary Hibbert,Rosemary Hibbert,mentioned_only,0,1,0.0
Ruth McKenny,Ruth McKenny,mentioned_only,0,1,0.0
Stanley Burnshaw,Stanley Burnshaw,mentioned_only,0,3,0.0
Thistle Harris,Thistle Harris,mentioned_only,0,1,0.0
W.G. Hoddinott,W.G. Hoddinott,mentioned_only,0,1,0.0
William Blake,William Blake,mentioned_only,0,2,0.0
Barbara Ker Wilson,Barbara Ker Wilson,mentioned_only,0,2,0.00035107582121654394
Carol Mills,Carol Mills,mentioned_only,0,1,0.0
Deny King,Deny King,mentioned_only,0,1,0.0
Elizabeth Tomlinson,Elizabeth Tomlinson,mentioned_only,0,1,0.0
Janet Bell,Janet Bell,mentioned_only,0,1,0.0
Joan Allan,Joan Allan,mentioned_only,0,1,0.0
Michael Horniman,Michael Horniman,mentioned_only,0,1,0.0
Patricia Mullins,Patricia Mullins,mentioned_only,0,2,0.0
Rosemary Mattingley,Rosemary Mattingley,mentioned_only,0,1,0.0
Younger Readers,Younger Readers,mentioned_only,0,1,0.0
Charles Baudelaire,Charles Baudelaire,mentioned_only,0,1,0.0
Dowell O'Rielly,Dowell O'Rielly,mentioned_only,0,1,0.0
E. J. Brady,E. J. Brady,mentioned_only,0,3,0.00010446243984981102
George MacKaness,George MacKaness,mentioned_only,0,1,0.0
H.M. Green,H.M. Green,mentioned_only,0,6,0.004435512103796186
Harry F. Chaplin,Harry F. Chaplin,mentioned_only,0,3,0.00032717022031695587
Hugh Wright,Hugh Wright,mentioned_only,0,1,0.0
Ida Leeson,Ida Leeson,mentioned_only,0,1,0.0
J. J. Quinn,J. J. Quinn,mentioned_only,0,1,0.0
John LeGay Brereton,John LeGay Brereton,mentioned_only,0,1,0.0
Julian Ashton,Julian Ashton,mentioned_only,0,1,0.0
Stephane Mallarme,Stephane Mallarme,mentioned_only,0,1,0.0
E. E. Morris,E. E. Morris,mentioned_only,0,1,0.0
E. J. Thomas,E. J. Thomas,mentioned_only,0,1,0.0
George Higinbotham,George Higinbotham,mentioned_only,0,1,0.0
George Reid,George Reid,mentioned_only,0,1,0.0
H. B. Higgins,H. B. Higgins,mentioned_only,0,1,0.0
Henry Wrixon,Henry Wrixon,mentioned_only,0,1,0.0
John Bell,John Bell,mentioned_only,0,2,0.00031581853504258466
Mary MacKillop,Mary MacKillop,mentioned_only,0,1,0.0
Colin Hughes,Colin Hughes,mentioned_only,0,2,0.0008762539528794238
Harold Holt,Harold Holt,mentioned_only,0,1,0.0
J. A. Lyons,J. A. Lyons,mentioned_only,0,2,0.0016514031833068086
John Curtin,John Curtin,mentioned_only,0,6,0.005555805190198474
Robert Menzies,Robert Menzies,mentioned_only,0,11,0.017483939412254526
William Morris Hughes,William Morris Hughes,mentioned_only,0,3,0.0006994026087331215
Brisbane Telegraph,Brisbane Telegraph,mentioned_only,0,1,0.0
Douglas MacLelland,Douglas MacLelland,mentioned_only,0,1,0.0
Peter Yeldham,Peter Yeldham,mentioned_only,0,1,0.0
R.G. Menzies,R.G. Menzies,mentioned_only,0,1,0.0
Talbot Duckmanton,Talbot Duckmanton,mentioned_only,0,1,0.0
Inside Outsider,Inside Outsider,mentioned_only,0,1,0.0
Tony Gould,Tony Gould,mentioned_only,0,1,0.0
Dr Roderick,Dr Roderick,mentioned_only,0,1,0.0
Jemmy Green,Jemmy Green,mentioned_only,0,2,0.0
John Knatchbull,John Knatchbull,mentioned_only,0,1,0.0
"Ralph Rashleigh""","Ralph Rashleigh""",mentioned_only,0,2,0.0
ANU Emeritus Fellow,ANU Emeritus Fellow,mentioned_only,0,1,0.0
Honorary Fellow,Honorary Fellow,mentioned_only,0,2,6.142594655445479e-05
Jean Easthope,Jean Easthope,mentioned_only,0,1,0.0
Margaret Latrobe,Margaret Latrobe,mentioned_only,0,1,0.0
A. S. Hodge,A. S. Hodge,mentioned_only,0,1,0.0
Brian Bohan,Brian Bohan,mentioned_only,0,1,0.0
C. A. Murray,C. A. Murray,mentioned_only,0,1,0.0
Cyril Pearl,Cyril Pearl,mentioned_only,0,2,0.00010923970560011695
Donald Crick,Donald Crick,mentioned_only,0,2,0.0003353782577894102
F. B. Vickers,F. B. Vickers,mentioned_only,0,1,0.0
G. M. Glaskin,G. M. Glaskin,mentioned_only,0,1,0.0
George Farwell,George Farwell,mentioned_only,0,1,0.0
George Turner,George Turner,mentioned_only,0,1,0.0
Graham Rolands,Graham Rolands,mentioned_only,0,1,0.0
Hugh Atkinson,Hugh Atkinson,mentioned_only,0,1,0.0
Jan Smith,Jan Smith,mentioned_only,0,1,0.0
John E. Tranter,John E. Tranter,mentioned_only,0,1,0.0
John Hetherington,John Hetherington,mentioned_only,0,2,0.0002508216060251474
Les A. Murray,Les A. Murray,mentioned_only,0,1,0.0
Margaret Balderson,Margaret Balderson,mentioned_only,0,1,0.0
Margaret Trist,Margaret Trist,mentioned_only,0,1,0.0
Michael Cannon,Michael Cannon,mentioned_only,0,2,0.000473727802563877
Patricia Carlon,Patricia Carlon,mentioned_only,0,1,0.0
Peter Cowan,Peter Cowan,mentioned_only,0,1,0.0
Peter Mathers,Peter Mathers,mentioned_only,0,1,0.0
Richard Beilby,Richard Beilby,mentioned_only,0,1,0.0
Roger Carr,Roger Carr,mentioned_only,0,1,0.0
Sidney Baker,Sidney Baker,mentioned_only,0,1,0.0
Tom Ronan,Tom Ronan,mentioned_only,0,1,0.0
W. L. Marshall,W. L. Marshall,mentioned_only,0,1,0.0
Mark Latham,Mark Latham,mentioned_only,0,1,0.0
Alma De Groen,Alma De Groen,mentioned_only,0,1,0.0
Barry Humphries,Barry Humphries,mentioned_only,0,8,0.00449365583996102
Bert Bailey,Bert Bailey,mentioned_only,0,1,0.0
Jack Davis,Jack Davis,mentioned_only,0,1,0.0
Jim McNeill,Jim McNeill,mentioned_only,0,1,0.0
Judith Adamson,Judith Adamson,mentioned_only,0,1,0.0
Louis Esson,Louis Esson,mentioned_only,0,4,0.0019672787799678996
Merv Lilley,Merv Lilley,mentioned_only,0,3,6.446542303782485e-05
Peter Kenna,Peter Kenna,mentioned_only,0,1,0.0
Richard Beynon,Richard Beynon,mentioned_only,0,1,0.0
Ron Blair,Ron Blair,mentioned_only,0,1,0.0
Steve Spears,Steve Spears,mentioned_only,0,1,0.0
Sumner Locke-Elliott,Sumner Locke-Elliott,mentioned_only,0,2,7.510899098935922e-05
Marea Prerauer,Marea Prerauer,mentioned_only,0,2,0.0
Marea Wolkowsky,Marea Wolkowsky,mentioned_only,0,1,0.0
Maria Prerauer,Maria Prerauer,mentioned_only,0,1,0.0
Richard Meale,Richard Meale,mentioned_only,0,3,6.788633616361502e-05
Chiang Kai-shek,Chiang Kai-shek,mentioned_only,0,1,0.0
Douglas Berry Copland,Douglas Berry Copland,mentioned_only,0,1,0.0
Mrs Copland,Mrs Copland,mentioned_only,0,1,0.0
Song Chingling,Song Chingling,mentioned_only,0,1,0.0
David Carlisle Stanley Sissons,David Carlisle Stanley Sissons,mentioned_only,0,1,0.0
Solis Horwitz,Solis Horwitz,mentioned_only,0,1,0.0
Dorothy Glasson,Dorothy Glasson,mentioned_only,0,1,0.0
David Penington,David Penington,mentioned_only,0,1,0.0
David Henry Souter,David Henry Souter,mentioned_only,0,1,0.0
John Curtain,John Curtain,mentioned_only,0,1,0.0
Stephan Williams,Stephan Williams,mentioned_only,0,1,0.0
Donald Herbert Crick,Donald Herbert Crick,mentioned_only,0,1,0.0
Martin Place,Martin Place,mentioned_only,0,1,0.0
Norman Freehill,Norman Freehill,mentioned_only,0,1,0.0
R.M. Williams,R.M. Williams,mentioned_only,0,1,0.0
John Mulvaney,John Mulvaney,mentioned_only,0,2,0.0
Ms Acc17.088,Ms Acc17.088,mentioned_only,0,1,0.0
Honorary Research Fellow,Honorary Research Fellow,mentioned_only,0,1,0.0
Laksiri Jayasuriya,Laksiri Jayasuriya,mentioned_only,0,1,0.0
MS Acc09.062,MS Acc09.062,mentioned_only,0,1,0.0
Migrant Issues,Migrant Issues,mentioned_only,0,1,0.0
Sri Lankan,Sri Lankan,mentioned_only,0,1,0.0
David Sloper,David Sloper,mentioned_only,0,1,0.0
NLA MS 9820,NLA MS 9820,mentioned_only,0,1,0.0
a Churchill Fellowship,a Churchill Fellowship,mentioned_only,0,1,0.0
Literary Competition,Literary Competition,mentioned_only,0,2,0.000309015460933929
Alan E.J. Andrews,Alan E.J. Andrews,mentioned_only,0,1,0.0
